Local_Time, PrecipTot, Temp
2022-11-08 08:59:44,0.0,18.2
2022-11-08 09:04:59,0.0,18.3
2022-11-08 09:09:55,0.0,18.3
2022-11-08 09:14:51,0.0,18.4
2022-11-08 09:19:47,0.0,18.5
2022-11-08 09:24:43,0.0,17.9
2022-11-08 09:29:58,0.0,18.0
2022-11-08 09:34:54,0.0,18.3
2022-11-08 09:39:50,0.0,19.0
2022-11-08 09:44:46,0.0,18.8
2022-11-08 09:49:42,0.0,18.5
2022-11-08 09:54:56,0.0,18.6
2022-11-08 09:59:52,0.0,18.3
2022-11-08 10:04:48,0.0,19.0
2022-11-08 10:09:44,0.0,19.2
2022-11-08 10:14:59,0.0,19.2
2022-11-08 10:19:55,0.0,19.8
2022-11-08 10:24:51,0.0,19.5
2022-11-08 10:29:47,0.0,20.1
2022-11-08 10:34:49,0.0,20.7
2022-11-08 10:39:58,0.0,20.7
2022-11-08 10:44:55,0.0,20.7
2022-11-08 10:49:50,0.0,21.1
2022-11-08 10:54:46,0.0,21.2
2022-11-08 10:59:42,0.0,21.4
2022-11-08 11:04:57,0.0,21.8
2022-11-08 11:09:52,0.0,22.2
2022-11-08 11:14:49,0.0,21.7
2022-11-08 11:19:44,0.0,22.0
2022-11-08 11:24:59,0.0,21.7
2022-11-08 11:29:55,0.0,22.3
2022-11-08 11:34:51,0.0,22.5
2022-11-08 11:39:47,0.0,22.6
2022-11-08 11:44:43,0.0,22.4
2022-11-08 11:49:58,0.0,22.1
2022-11-08 11:54:54,0.0,22.3
2022-11-08 11:59:50,0.0,22.7
2022-11-08 12:04:46,0.0,22.9
2022-11-08 12:09:42,0.0,22.7
2022-11-08 12:14:57,0.0,22.6
2022-11-08 12:19:55,0.0,22.9
2022-11-08 12:24:51,0.0,23.5
2022-11-08 12:29:47,0.0,23.4
2022-11-08 12:34:43,0.0,23.5
2022-11-08 12:39:56,0.0,23.6
2022-11-08 12:44:52,0.0,23.4
2022-11-08 12:49:48,0.0,23.1
2022-11-08 12:54:44,0.0,23.6
2022-11-08 12:59:58,0.0,24.0
2022-11-08 13:04:56,0.0,23.9
2022-11-08 13:09:52,0.0,24.0
2022-11-08 13:14:46,0.0,23.5
2022-11-08 13:19:42,0.0,23.4
2022-11-08 13:24:57,0.0,23.5
2022-11-08 13:29:53,0.0,23.4
2022-11-08 13:34:51,0.0,23.1
2022-11-08 13:39:47,0.0,22.8
2022-11-08 13:44:44,0.0,22.4
2022-11-08 13:49:58,0.0,22.4
2022-11-08 13:54:54,0.0,22.0
2022-11-08 13:59:50,0.0,21.7
2022-11-08 14:04:45,0.0,21.9
2022-11-08 14:09:59,0.0,22.1
2022-11-08 14:14:56,0.0,22.1
2022-11-08 14:19:53,0.0,22.0
2022-11-08 14:24:49,0.0,21.6
2022-11-08 14:29:45,0.0,21.7
2022-11-08 14:34:57,0.0,22.2
2022-11-08 14:39:55,0.0,21.9
2022-11-08 14:44:51,0.0,21.4
2022-11-08 14:49:48,0.0,21.7
2022-11-08 14:54:43,0.0,21.5
2022-11-08 14:59:56,0.0,21.2
2022-11-08 15:04:54,0.0,21.9
2022-11-08 15:09:51,0.0,21.7
2022-11-08 15:14:46,0.0,21.3
2022-11-08 15:19:59,0.0,21.3
2022-11-08 15:24:57,0.0,21.6
2022-11-08 15:29:53,0.0,22.0
2022-11-08 15:34:50,0.0,22.0
2022-11-08 15:39:45,0.0,21.3
2022-11-08 15:44:59,0.0,21.1
2022-11-08 15:49:57,0.0,21.3
2022-11-08 15:54:53,0.0,21.2
2022-11-08 15:59:49,0.0,20.7
2022-11-08 16:04:44,0.0,20.5
2022-11-08 16:09:59,0.0,20.7
2022-11-08 16:14:56,0.0,20.6
2022-11-08 16:19:52,0.0,20.6
2022-11-08 16:24:48,0.0,21.2
2022-11-08 16:29:59,0.0,20.3
2022-11-08 16:34:58,0.0,20.1
2022-11-08 16:39:55,0.0,20.3
2022-11-08 16:44:50,0.0,20.3
2022-11-08 16:49:47,0.0,20.4
2022-11-08 16:54:58,0.0,20.7
2022-11-08 16:59:56,0.0,20.7
2022-11-08 17:04:54,0.0,20.6
2022-11-08 17:09:50,0.0,20.2
2022-11-08 17:14:46,0.0,20.1
2022-11-08 17:19:57,0.0,19.9
2022-11-08 17:24:57,0.0,19.9
2022-11-08 17:29:53,0.0,20.2
2022-11-08 17:34:49,0.0,19.6
2022-11-08 17:39:45,0.0,19.1
2022-11-08 17:44:56,0.0,19.2
2022-11-08 17:49:55,0.0,19.7
2022-11-08 17:54:51,0.0,19.6
2022-11-08 17:59:52,0.0,19.6
2022-11-08 18:04:59,0.0,19.2
2022-11-08 18:09:59,0.0,18.4
2022-11-08 18:14:58,0.0,17.8
2022-11-08 18:19:51,0.0,17.7
2022-11-08 18:24:47,0.0,17.6
2022-11-08 18:29:58,0.0,17.6
2022-11-08 18:34:57,0.0,17.2
2022-11-08 18:39:53,0.0,17.2
2022-11-08 18:44:50,0.0,17.6
2022-11-08 18:49:45,0.0,17.0
2022-11-08 18:54:56,0.0,16.5
2022-11-08 18:59:57,0.0,16.2
2022-11-08 19:04:52,0.0,15.9
2022-11-08 19:09:48,0.0,15.7
2022-11-08 19:14:59,0.0,15.6
2022-11-08 19:19:55,0.0,15.4
2022-11-08 19:24:54,0.0,15.2
2022-11-08 19:29:51,0.0,15.1
2022-11-08 19:34:47,0.0,14.5
2022-11-08 19:39:57,0.0,14.4
2022-11-08 19:44:57,0.0,14.3
2022-11-08 19:49:54,0.0,14.2
2022-11-08 19:54:49,0.0,14.0
2022-11-08 19:59:45,0.0,13.6
2022-11-08 20:04:56,0.0,13.6
2022-11-08 20:09:56,0.0,13.5
2022-11-08 20:14:52,0.0,13.4
2022-11-08 20:19:48,0.0,13.3
2022-11-08 20:24:58,0.0,13.3
2022-11-08 20:29:55,0.0,13.2
2022-11-08 20:34:57,0.0,13.0
2022-11-08 20:39:50,0.0,13.0
2022-11-08 20:44:47,0.0,13.0
2022-11-08 20:49:57,0.0,13.0
2022-11-08 20:54:58,0.0,13.1
2022-11-08 20:59:53,0.0,13.1
2022-11-08 21:04:52,0.0,13.0
2022-11-08 21:09:47,0.0,12.9
2022-11-08 21:14:59,0.0,13.0
2022-11-08 21:19:57,0.0,13.0
2022-11-08 21:24:51,0.0,12.5
2022-11-08 21:29:48,0.0,12.8
2022-11-08 21:34:58,0.0,13.0
2022-11-08 21:39:56,0.0,12.9
2022-11-08 21:44:52,0.0,13.0
2022-11-08 21:49:59,0.0,13.1
2022-11-08 21:54:48,0.0,13.1
2022-11-08 21:59:57,0.0,12.9
2022-11-08 22:04:53,0.0,13.0
2022-11-08 22:09:56,0.0,13.1
2022-11-08 22:14:47,0.0,12.9
2022-11-08 22:19:59,0.0,12.6
2022-11-08 22:24:58,0.0,12.7
2022-11-08 22:29:54,0.0,12.9
2022-11-08 22:34:53,0.0,12.8
2022-11-08 22:39:50,0.0,12.6
2022-11-08 22:44:58,0.0,12.7
2022-11-08 22:49:57,0.0,12.9
2022-11-08 22:54:56,0.0,12.7
2022-11-08 22:59:49,0.0,12.6
2022-11-08 23:04:45,0.0,12.6
2022-11-08 23:09:56,0.0,12.5
2022-11-08 23:14:53,0.0,12.4
2022-11-08 23:19:54,0.0,12.3
2022-11-08 23:24:48,0.0,12.3
2022-11-08 23:29:59,0.0,12.3
2022-11-08 23:34:55,0.0,12.2
2022-11-08 23:39:58,0.0,12.1
2022-11-08 23:44:54,0.0,12.0
2022-11-08 23:49:48,0.0,11.6
2022-11-08 23:54:57,0.0,11.6
2022-11-08 23:59:58,0.0,11.6
2022-11-09 00:04:53,0.0,11.5
2022-11-09 00:09:52,0.0,11.6
2022-11-09 00:14:45,0.0,11.8
2022-11-09 00:19:56,0.0,11.7
2022-11-09 00:24:57,0.0,11.7
2022-11-09 00:29:54,0.0,11.6
2022-11-09 00:34:49,0.0,11.7
2022-11-09 00:39:59,0.0,11.7
2022-11-09 00:44:55,0.0,11.6
2022-11-09 00:49:51,0.0,11.3
2022-11-09 00:54:51,0.0,11.3
2022-11-09 00:59:50,0.0,11.3
2022-11-09 01:04:57,0.0,11.2
2022-11-09 01:09:59,0.0,11.1
2022-11-09 01:14:53,0.0,11.2
2022-11-09 01:19:50,0.0,11.2
2022-11-09 01:24:59,0.0,11.0
2022-11-09 01:29:56,0.0,10.8
2022-11-09 01:34:58,0.0,11.1
2022-11-09 01:39:50,0.0,11.0
2022-11-09 01:44:46,0.0,10.9
2022-11-09 01:49:58,0.0,10.8
2022-11-09 01:54:58,0.0,10.6
2022-11-09 01:59:55,0.0,10.5
2022-11-09 02:04:50,0.0,10.7
2022-11-09 02:09:46,0.0,10.9
2022-11-09 02:14:57,0.0,10.7
2022-11-09 02:19:57,0.0,10.9
2022-11-09 02:24:57,0.0,10.7
2022-11-09 02:29:49,0.0,11.1
2022-11-09 02:34:59,0.0,11.3
2022-11-09 02:39:55,0.0,11.2
2022-11-09 02:44:58,0.0,11.4
2022-11-09 02:49:57,0.0,11.1
2022-11-09 02:54:54,0.0,11.2
2022-11-09 02:59:59,0.0,11.2
2022-11-09 03:04:58,0.0,11.1
2022-11-09 03:09:54,0.0,11.1
2022-11-09 03:14:50,0.0,11.1
2022-11-09 03:19:46,0.0,11.1
2022-11-09 03:24:56,0.0,11.0
2022-11-09 03:29:52,0.0,11.1
2022-11-09 03:34:53,0.0,10.9
2022-11-09 03:39:50,0.0,10.8
2022-11-09 03:44:59,0.0,10.8
2022-11-09 03:49:59,0.0,10.8
2022-11-09 03:54:54,0.0,10.8
2022-11-09 03:59:51,0.0,10.7
2022-11-09 04:04:47,0.0,10.7
2022-11-09 04:09:57,0.0,10.6
2022-11-09 04:14:58,0.0,10.4
2022-11-09 04:19:54,0.0,10.3
2022-11-09 04:24:50,0.0,10.5
2022-11-09 04:29:43,0.0,10.5
2022-11-09 04:34:56,0.0,10.5
2022-11-09 04:39:58,0.0,10.4
2022-11-09 04:44:57,0.0,10.4
2022-11-09 04:49:48,0.0,10.3
2022-11-09 04:54:58,0.0,10.3
2022-11-09 04:59:59,0.0,10.4
2022-11-09 05:04:54,0.0,10.4
2022-11-09 05:09:51,0.0,10.3
2022-11-09 05:14:55,0.0,10.3
2022-11-09 05:19:59,0.0,10.3
2022-11-09 05:24:53,0.0,10.2
2022-11-09 05:29:53,0.0,10.3
2022-11-09 05:34:51,0.0,10.3
2022-11-09 05:39:59,0.0,10.2
2022-11-09 05:44:58,0.0,10.3
2022-11-09 05:49:58,0.0,10.4
2022-11-09 05:54:52,0.0,10.4
2022-11-09 05:59:48,0.0,10.4
2022-11-09 06:04:58,0.0,10.5
2022-11-09 06:09:57,0.0,10.4
2022-11-09 06:14:54,0.0,10.4
2022-11-09 06:19:52,0.0,10.4
2022-11-09 06:24:47,0.0,10.3
2022-11-09 06:29:59,0.0,10.4
2022-11-09 06:34:58,0.0,10.5
2022-11-09 06:39:53,0.0,10.5
2022-11-09 06:44:51,0.0,10.5
2022-11-09 06:49:47,0.0,10.4
2022-11-09 06:54:58,0.0,10.5
2022-11-09 06:59:56,0.0,10.5
2022-11-09 07:04:52,0.0,10.5
2022-11-09 07:09:48,0.0,10.5
2022-11-09 07:14:58,0.0,10.5
2022-11-09 07:19:58,0.0,10.6
2022-11-09 07:24:54,0.0,10.6
2022-11-09 07:29:50,0.0,10.6
2022-11-09 07:34:48,0.0,10.7
2022-11-09 07:39:56,0.0,10.7
2022-11-09 07:44:55,0.0,10.8
2022-11-09 07:49:54,0.0,10.8
2022-11-09 07:54:50,0.0,10.7
2022-11-09 07:59:59,0.0,10.6
2022-11-09 08:04:56,0.0,10.7
2022-11-09 08:09:55,0.0,10.8
2022-11-09 08:14:52,0.0,10.8
2022-11-09 08:19:49,0.0,10.9
2022-11-09 08:24:58,0.0,10.9
2022-11-09 08:29:59,0.0,10.9
2022-11-09 08:34:57,0.0,10.9
2022-11-09 08:39:51,0.0,11.0
2022-11-09 08:44:47,0.0,11.0
2022-11-09 08:49:57,0.0,11.0
2022-11-09 08:54:58,0.0,11.1
2022-11-09 08:59:54,0.0,11.2
2022-11-09 09:04:57,0.0,11.2
2022-11-09 09:09:46,0.0,11.2
2022-11-09 09:14:56,0.0,11.2
2022-11-09 09:19:58,0.0,11.3
2022-11-09 09:24:55,0.0,11.3
2022-11-09 09:29:49,0.0,11.2
2022-11-09 09:34:58,0.0,11.2
2022-11-09 09:39:58,0.0,11.2
2022-11-09 09:44:59,0.0,11.0
2022-11-09 09:49:57,0.0,10.8
2022-11-09 09:54:50,0.0,10.7
2022-11-09 09:59:45,0.0,10.5
2022-11-09 10:04:44,0.0,10.4
2022-11-09 10:09:56,0.0,10.5
2022-11-09 10:14:52,0.0,10.6
2022-11-09 10:19:35,0.0,10.5
2022-11-09 10:24:55,0.0,10.3
2022-11-09 10:29:51,0.0,10.2
2022-11-09 10:34:47,0.0,10.2
2022-11-09 10:39:43,0.0,10.3
2022-11-09 10:44:57,0.0,10.3
2022-11-09 10:49:53,0.0,10.2
2022-11-09 10:54:49,0.0,10.1
2022-11-09 10:59:46,0.0,10.0
2022-11-09 11:04:42,0.0,10.0
2022-11-09 11:09:56,0.0,10.1
2022-11-09 11:14:52,0.0,9.9
2022-11-09 11:19:48,0.0,9.9
2022-11-09 11:24:44,0.0,9.9
2022-11-09 11:29:59,0.0,10.0
2022-11-09 11:34:55,0.0,10.0
2022-11-09 11:39:51,0.0,10.1
2022-11-09 11:44:47,0.0,10.0
2022-11-09 11:49:43,0.0,10.1
2022-11-09 11:54:58,0.0,10.1
2022-11-09 11:59:53,0.0,9.9
2022-11-09 12:04:50,0.0,10.0
2022-11-09 12:09:46,0.0,10.0
2022-11-09 12:14:42,0.0,9.9
2022-11-09 12:19:56,0.0,10.0
2022-11-09 12:24:52,0.0,10.0
2022-11-09 12:29:48,0.0,10.0
2022-11-09 12:34:45,0.0,10.0
2022-11-09 12:39:58,0.0,10.0
2022-11-09 12:44:54,0.25,10.2
2022-11-09 12:49:51,0.25,10.1
2022-11-09 12:54:48,0.25,10.2
2022-11-09 12:59:43,0.76,10.2
2022-11-09 13:04:57,1.02,10.1
2022-11-09 13:09:53,1.27,10.0
2022-11-09 13:14:49,1.27,9.9
2022-11-09 13:19:46,1.52,9.8
2022-11-09 13:24:41,1.78,10.0
2022-11-09 13:29:56,1.78,10.1
2022-11-09 13:34:52,1.78,10.3
2022-11-09 13:39:50,1.78,10.3
2022-11-09 13:44:44,1.78,10.3
2022-11-09 13:49:59,1.78,10.4
2022-11-09 13:54:56,1.78,10.8
2022-11-09 13:59:51,1.78,11.2
2022-11-09 14:04:47,1.78,11.4
2022-11-09 14:09:43,1.78,11.2
2022-11-09 14:14:39,1.78,11.0
2022-11-09 14:19:55,1.78,10.9
2022-11-09 14:24:51,1.78,10.9
2022-11-09 14:29:47,1.78,10.9
2022-11-09 14:34:43,1.78,10.9
2022-11-09 14:39:56,1.78,10.9
2022-11-09 14:44:52,1.78,10.9
2022-11-09 14:49:48,1.78,10.9
2022-11-09 14:54:46,1.78,10.9
2022-11-09 14:59:58,1.78,11.0
2022-11-09 15:04:55,1.78,10.9
2022-11-09 15:09:50,1.78,11.0
2022-11-09 15:14:48,1.78,11.1
2022-11-09 15:19:45,1.78,11.1
2022-11-09 15:24:59,1.78,11.1
2022-11-09 15:29:55,1.78,11.2
2022-11-09 15:34:49,1.78,11.2
2022-11-09 15:39:47,1.78,11.1
2022-11-09 15:44:59,1.78,11.2
2022-11-09 15:49:59,1.78,11.2
2022-11-09 15:54:53,1.78,11.4
2022-11-09 15:59:49,1.78,11.5
2022-11-09 16:04:45,1.78,11.4
2022-11-09 16:09:58,1.78,11.6
2022-11-09 16:14:56,1.78,11.5
2022-11-09 16:19:54,1.78,11.5
2022-11-09 16:24:46,1.78,11.5
2022-11-09 16:29:45,1.78,11.7
2022-11-09 16:34:59,1.78,11.7
2022-11-09 16:39:55,1.78,11.8
2022-11-09 16:44:49,1.78,11.8
2022-11-09 16:49:49,1.78,11.9
2022-11-09 16:54:59,1.78,11.8
2022-11-09 16:59:59,1.78,11.9
2022-11-09 17:04:53,1.78,11.7
2022-11-09 17:09:50,1.78,11.9
2022-11-09 17:14:46,1.78,12.1
2022-11-09 17:19:58,1.78,12.2
2022-11-09 17:24:57,1.78,12.4
2022-11-09 17:29:53,1.78,12.5
2022-11-09 17:34:50,1.78,12.7
2022-11-09 17:39:47,1.78,12.9
2022-11-09 17:44:56,1.78,13.0
2022-11-09 17:49:55,1.78,12.9
2022-11-09 17:54:50,1.78,12.7
2022-11-09 17:59:45,1.78,13.1
2022-11-09 18:04:59,1.78,13.4
2022-11-09 18:09:58,1.78,13.6
2022-11-09 18:14:53,1.78,13.8
2022-11-09 18:19:50,1.78,14.2
2022-11-09 18:24:46,1.78,14.4
2022-11-09 18:29:59,1.78,13.9
2022-11-09 18:34:57,1.78,13.7
2022-11-09 18:39:53,1.78,13.7
2022-11-09 18:44:50,1.78,14.2
2022-11-09 18:49:45,1.78,14.4
2022-11-09 18:54:57,1.78,14.6
2022-11-09 18:59:56,1.78,14.9
2022-11-09 19:04:49,1.78,15.2
2022-11-09 19:09:48,1.78,15.2
2022-11-09 19:14:59,1.78,15.4
2022-11-09 19:19:59,1.78,15.3
2022-11-09 19:24:56,1.78,15.2
2022-11-09 19:29:52,1.78,15.3
2022-11-09 19:34:48,1.78,15.2
2022-11-09 19:39:58,1.78,15.1
2022-11-09 19:44:57,1.78,14.9
2022-11-09 19:49:54,1.78,15.2
2022-11-09 19:54:49,1.78,15.6
2022-11-09 19:59:46,1.78,15.1
2022-11-09 20:04:59,1.78,14.6
2022-11-09 20:09:57,1.78,14.3
2022-11-09 20:14:49,1.78,13.5
2022-11-09 20:19:49,1.78,12.7
2022-11-09 20:24:59,1.78,12.3
2022-11-09 20:29:56,1.78,12.0
2022-11-09 20:34:54,1.78,11.7
2022-11-09 20:39:52,1.78,11.5
2022-11-09 20:44:48,1.78,11.3
2022-11-09 20:49:58,1.78,11.0
2022-11-09 20:54:57,1.78,10.8
2022-11-09 20:59:55,1.78,10.5
2022-11-09 21:04:50,1.78,10.5
2022-11-09 21:09:46,1.78,10.5
2022-11-09 21:14:57,1.78,10.4
2022-11-09 21:19:57,1.78,10.2
2022-11-09 21:24:49,1.78,10.2
2022-11-09 21:29:48,1.78,10.1
2022-11-09 21:34:59,1.78,9.9
2022-11-09 21:39:55,1.78,9.5
2022-11-09 21:44:57,1.78,9.1
2022-11-09 21:49:51,1.78,9.0
2022-11-09 21:54:47,1.78,8.8
2022-11-09 21:59:58,1.78,8.7
2022-11-09 22:04:57,1.78,8.6
2022-11-09 22:09:55,1.78,8.5
2022-11-09 22:14:50,1.78,8.4
2022-11-09 22:19:48,1.78,8.3
2022-11-09 22:24:56,1.78,8.3
2022-11-09 22:29:57,1.78,8.2
2022-11-09 22:34:48,1.78,8.2
2022-11-09 22:39:49,1.78,8.0
2022-11-09 22:44:59,1.78,8.0
2022-11-09 22:49:59,1.78,7.9
2022-11-09 22:54:55,1.78,7.9
2022-11-09 22:59:51,1.78,7.8
2022-11-09 23:04:48,1.78,7.8
2022-11-09 23:09:58,1.78,7.8
2022-11-09 23:14:57,1.78,7.7
2022-11-09 23:19:54,1.78,7.7
2022-11-09 23:24:49,1.78,7.8
2022-11-09 23:29:47,1.78,7.7
2022-11-09 23:34:57,1.78,7.7
2022-11-09 23:39:53,1.78,7.6
2022-11-09 23:44:49,1.78,7.8
2022-11-09 23:49:47,1.78,7.9
2022-11-09 23:54:59,1.78,7.8
2022-11-09 23:59:56,1.78,7.7
2022-11-10 00:04:57,0.0,7.7
2022-11-10 00:09:54,0.0,7.5
2022-11-10 00:14:46,0.0,7.3
2022-11-10 00:19:58,0.0,7.3
2022-11-10 00:24:57,0.0,7.3
2022-11-10 00:29:58,0.0,7.3
2022-11-10 00:34:53,0.0,7.1
2022-11-10 00:39:47,0.0,7.0
2022-11-10 00:44:57,0.0,7.0
2022-11-10 00:49:53,0.0,6.9
2022-11-10 00:54:49,0.0,6.9
2022-11-10 00:59:52,0.0,7.1
2022-11-10 01:04:43,0.0,7.2
2022-11-10 01:09:58,0.0,7.2
2022-11-10 01:14:59,0.0,7.5
2022-11-10 01:19:54,0.0,7.5
2022-11-10 01:24:52,0.0,7.7
2022-11-10 01:29:58,0.0,8.0
2022-11-10 01:34:57,0.0,8.0
2022-11-10 01:39:55,0.0,8.0
2022-11-10 01:44:50,0.0,8.2
2022-11-10 01:49:47,0.0,8.4
2022-11-10 01:54:57,0.0,8.6
2022-11-10 01:59:53,0.0,8.6
2022-11-10 02:04:49,0.0,8.7
2022-11-10 02:09:51,0.0,8.7
2022-11-10 02:14:46,0.0,8.6
2022-11-10 02:19:59,0.0,8.7
2022-11-10 02:24:55,0.0,8.7
2022-11-10 02:29:52,0.0,8.7
2022-11-10 02:34:47,0.0,8.8
2022-11-10 02:39:58,0.0,8.8
2022-11-10 02:44:57,0.0,8.9
2022-11-10 02:49:55,0.0,8.9
2022-11-10 02:54:52,0.0,8.8
2022-11-10 02:59:47,0.0,8.9
2022-11-10 03:04:56,0.0,8.9
2022-11-10 03:09:56,0.0,9.0
2022-11-10 03:14:57,0.0,9.0
2022-11-10 03:19:52,0.0,8.8
2022-11-10 03:24:59,0.0,8.8
2022-11-10 03:29:57,0.0,8.8
2022-11-10 03:34:55,0.0,9.0
2022-11-10 03:39:53,0.0,8.9
2022-11-10 03:44:47,0.0,9.0
2022-11-10 03:49:58,0.0,9.2
2022-11-10 03:54:57,0.0,9.2
2022-11-10 03:59:59,0.0,9.2
2022-11-10 04:04:50,0.0,9.1
2022-11-10 04:09:46,0.0,9.1
2022-11-10 04:14:59,0.0,9.2
2022-11-10 04:19:54,0.0,9.2
2022-11-10 04:24:48,0.0,9.2
2022-11-10 04:29:50,0.0,9.2
2022-11-10 04:34:59,0.0,9.3
2022-11-10 04:39:55,0.0,9.3
2022-11-10 04:44:55,0.0,9.2
2022-11-10 04:49:51,0.0,9.2
2022-11-10 04:54:47,0.0,9.0
2022-11-10 04:59:57,0.0,9.0
2022-11-10 05:04:56,0.0,9.0
2022-11-10 05:09:54,0.0,9.1
2022-11-10 05:14:50,0.0,9.1
2022-11-10 05:19:45,0.0,9.0
2022-11-10 05:24:58,0.0,8.7
2022-11-10 05:29:52,0.0,8.6
2022-11-10 05:34:48,0.0,8.4
2022-11-10 05:39:47,0.0,8.2
2022-11-10 05:44:59,0.0,7.9
2022-11-10 05:49:55,0.0,7.7
2022-11-10 05:54:56,0.0,7.6
2022-11-10 05:59:52,0.0,7.4
2022-11-10 06:04:53,0.0,7.1
2022-11-10 06:09:58,0.0,6.9
2022-11-10 06:14:57,0.0,6.8
2022-11-10 06:19:53,0.0,6.7
2022-11-10 06:24:48,0.0,6.7
2022-11-10 06:29:46,0.0,6.5
2022-11-10 06:34:57,0.0,6.5
2022-11-10 06:39:55,0.0,6.4
2022-11-10 06:44:49,0.0,6.4
2022-11-10 06:49:54,0.0,6.4
2022-11-10 06:54:46,0.0,6.5
2022-11-10 06:59:57,0.0,6.6
2022-11-10 07:04:37,0.0,6.7
2022-11-10 07:09:51,0.0,6.8
2022-11-10 07:14:48,0.0,7.0
2022-11-10 07:19:58,0.0,7.2
2022-11-10 07:24:56,0.0,7.5
2022-11-10 07:29:54,0.0,7.7
2022-11-10 07:34:49,0.0,7.9
2022-11-10 07:39:45,0.0,8.2
2022-11-10 07:44:58,0.0,8.2
2022-11-10 07:49:58,0.0,8.4
2022-11-10 07:54:48,0.0,8.9
2022-11-10 07:59:48,0.0,9.2
2022-11-10 08:04:44,0.0,9.3
2022-11-10 08:09:57,0.0,9.3
2022-11-10 08:14:56,0.0,9.4
2022-11-10 08:19:55,0.0,9.5
2022-11-10 08:24:48,0.0,9.7
2022-11-10 08:29:58,0.0,9.8
2022-11-10 08:34:56,0.0,10.1
2022-11-10 08:39:54,0.0,10.2
2022-11-10 08:44:51,0.0,10.2
2022-11-10 08:49:50,0.0,10.2
2022-11-10 08:54:56,0.0,10.1
2022-11-10 08:59:56,0.0,10.4
2022-11-10 09:04:49,0.0,10.6
2022-11-10 09:09:46,0.0,10.8
2022-11-10 09:14:49,0.0,11.2
2022-11-10 09:19:57,0.0,11.3
2022-11-10 09:24:58,0.0,11.4
2022-11-10 09:29:50,0.0,11.6
2022-11-10 09:34:49,0.0,11.6
2022-11-10 09:39:45,0.0,11.9
2022-11-10 09:44:57,0.0,11.9
2022-11-10 09:49:49,0.0,12.3
2022-11-10 09:54:54,0.0,12.1
2022-11-10 09:59:50,0.0,12.3
2022-11-10 10:04:42,0.0,12.5
2022-11-10 10:09:59,0.0,12.7
2022-11-10 10:14:49,0.0,12.8
2022-11-10 10:19:53,0.0,12.8
2022-11-10 10:24:35,0.0,13.3
2022-11-10 10:29:41,0.0,13.1
2022-11-10 10:34:58,0.0,13.2
2022-11-10 10:39:34,0.0,13.7
2022-11-10 10:44:47,0.0,13.2
2022-11-10 10:49:45,0.0,13.5
2022-11-10 10:53:45,0.0,14.0
2022-11-10 11:09:58,0.0,14.1
2022-11-10 11:14:54,0.0,14.7
2022-11-10 11:19:50,0.0,14.8
2022-11-10 11:24:46,0.0,15.4
2022-11-10 11:29:42,0.0,15.7
2022-11-10 11:34:57,0.0,16.3
2022-11-10 11:39:53,0.0,16.3
2022-11-10 11:44:49,0.0,16.4
2022-11-10 11:49:45,0.0,16.5
2022-11-10 11:54:59,0.0,16.8
2022-11-10 11:59:55,0.0,17.1
2022-11-10 12:04:52,0.0,17.3
2022-11-10 12:09:48,0.0,17.9
2022-11-10 12:14:43,0.0,18.4
2022-11-10 12:19:58,0.0,18.6
2022-11-10 12:24:54,0.0,18.9
2022-11-10 12:29:50,0.0,19.7
2022-11-10 12:34:46,0.0,19.8
2022-11-10 12:39:43,0.0,20.1
2022-11-10 12:44:57,0.0,20.3
2022-11-10 12:49:53,0.0,20.5
2022-11-10 12:54:49,0.0,20.9
2022-11-10 12:59:44,0.0,20.4
2022-11-10 13:04:59,0.0,19.8
2022-11-10 13:09:55,0.0,20.8
2022-11-10 13:14:51,0.0,20.4
2022-11-10 13:19:47,0.0,19.8
2022-11-10 13:24:44,0.0,20.2
2022-11-10 13:29:58,0.0,21.2
2022-11-10 13:34:54,0.0,21.5
2022-11-10 13:39:50,0.0,21.6
2022-11-10 13:44:46,0.0,21.9
2022-11-10 13:49:42,0.0,22.1
2022-11-10 13:54:57,0.0,21.7
2022-11-10 13:59:53,0.0,21.8
2022-11-10 14:04:49,0.0,22.4
2022-11-10 14:09:45,0.0,22.5
2022-11-10 14:14:59,0.0,22.3
2022-11-10 14:19:56,0.0,22.8
2022-11-10 14:24:52,0.0,22.8
2022-11-10 14:29:48,0.0,22.9
2022-11-10 14:34:44,0.0,22.8
2022-11-10 14:39:59,0.0,22.6
2022-11-10 14:44:55,0.0,22.3
2022-11-10 14:49:51,0.0,22.2
2022-11-10 14:54:47,0.0,22.7
2022-11-10 14:59:43,0.0,22.9
2022-11-10 15:04:58,0.0,22.5
2022-11-10 15:09:54,0.0,22.8
2022-11-10 15:14:50,0.0,22.6
2022-11-10 15:19:46,0.0,22.5
2022-11-10 15:24:42,0.0,22.4
2022-11-10 15:29:58,0.0,22.3
2022-11-10 15:34:53,0.0,22.2
2022-11-10 15:39:49,0.0,22.2
2022-11-10 15:44:45,0.0,22.3
2022-11-10 15:49:41,0.0,21.9
2022-11-10 15:54:55,0.0,21.9
2022-11-10 15:59:51,0.0,22.0
2022-11-10 16:04:48,0.0,22.6
2022-11-10 16:09:44,0.0,22.2
2022-11-10 16:14:58,0.0,22.1
2022-11-10 16:19:55,0.0,21.8
2022-11-10 16:24:51,0.0,21.7
2022-11-10 16:29:46,0.0,21.4
